Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
62bdedf7710bf9393ae11dd2,d7328cd2-1d38-4f6c-8401-02721565bf3c,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd-6hbct,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP181.Glimmer - One Man's Trash - Glimmer,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ1258470,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614506323-XOZHI4WQM8FOU4XI7IH9/pwtp181.glimmer.jpg
,f7b673d4-50c2-499b-bb30-bc6cbac75355,,,,,,SQ8166081,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,7eaa6cae-0816-49b4-9ea8-908ab97b9730,,,,,,SQ6410314,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,35,,,0.375,12,8.5,0.25,,
62bdee86a64d135cbd69d098,0d6c7ad7-f68c-44dc-ac31-6a307d51ed8e,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd-6hbct-p4scx,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP185.Opal - Tiny Dots - Opal,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ5487832,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614602799-1B1BMFZB8YQY310RR2PF/pwtp185.opal.jpg
,31b618d4-8d93-4137-89ce-03a92b2a8927,,,,,,SQ0826606,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,38f92690-b2ec-4ce8-9c4f-fa11bfb61d17,,,,,,SQ2685661,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,17,,,0.375,12,8.5,0.25,,
62bdeeed1323694bacb76da6,d5ecf354-a92d-4abc-be02-cc66923cfa54,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd-6hbct-p4scx-nngep,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP186.Moonglow - Tiny Stripes - Moonglow,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ7112567,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614696992-QH4V1T294M3FMP7KYGMS/pwtp186.moonglow.jpg
,060e282f-0d55-4418-994c-52c0d13d852a,,,,,,SQ6703104,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,fbc9ac32-0d53-409c-8610-3dacf03423b3,,,,,,SQ6487541,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,19,,,0.375,12,8.5,0.25,,
62bdef42530bcf0d12c8b670,8f80cc62-8269-4a9b-8aa6-4bdb483e2e8f,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd-6hbct-p4scx-nngep-6gd6g,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP180.Glimmer - Bear With Me - Glimmer,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ5852038,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,1,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614804681-XIER8EO7USTRTA746V9A/pwtp180+-+glimmer.jpg
,dce9895f-6619-40a3-ac73-ce759356528b,,,,,,SQ3844120,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,1,,,0.375,12,8.5,0.25,,
,2a9f23d9-ea39-4ab0-815f-4107df7ae166,,,,,,SQ7451880,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,16,,,0.375,12,8.5,0.25,,
62bdefaa404f2a3d384a814f,a5757f80-a456-44e2-8b1a-82e0547dee9e,PHYSICAL,fabric-shop,ak4xgcslb7gjtmz-n5xwb-3wp6s-kgwxg-5l7xa-69sef-fwlzw-hhkew-k68dt-dr8jd-6hbct-p4scx-nngep-6gd6g-ge7dl,Free Spirit Fabrics - Tiny Beasts by Tula Pink - PWTP183.Glow - Painted Ladies - Glow,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ2438653,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,2,/fabric-by-the-yard/free-spirit,"Fabric, Quilt, Stash, Geometric, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.375,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1656614868376-PS92IVYSRI9AXA2A37S1/pwtp183.glow.jpg
,05b368cb-c383-4673-8871-50304bbe4d58,,,,,,SQ7456450,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,2,,,0.375,12,8.5,0.25,,
,b2fb585c-7865-4383-9b90-4b033cd1b572,,,,,,SQ3684508,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,15,,,0.375,12,8.5,0.25,,
61635ed00130b83b0148eac1,2f59000e-6dd8-48d5-b0e5-23652d1966a5,PHYSICAL,fabric-shop,andover-sun-print-2020-by-alison-glass-a-9256-g-turtle-embroidery,Andover - Sun Print 2020 by Alison Glass - A-9256-G - Turtle Embroidery,"This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment:  Payment can be made with Paypal, direct checkout or by credit card.  Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping:  We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail.  <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final & no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.",SQ9886336,Dimensions,Fat Quarter (18x22),,,,,,,,,,,3,0,No,0,/fabric-by-the-yard/andover--makower-fabric,"Fabric, Quilt, Stash, Designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt",0.40625,12,8.5,0.25,No,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902289286-BQPYO8D3HOS7T6GCRXJ1/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2F0cdc5c%2F2616363114%2Fil_fullxfull.2616363114_dwo7.jpg
,ac9c8e59-e28c-4ab6-8ac6-cbb496675fe6,,,,,,SQ7843973,Dimensions,1/4 Yard (9x44),,,,,,,,,,,3,0,No,0,,,0.40625,12,8.5,0.25,,
,da9f288a-0f6d-402c-ba60-a150b54f1171,,,,,,SQ0131769,Dimensions,1/2 Yard (18x44),,,,,,,,,,,5.5,0,No,0,,,0.40625,12,8.5,0.25,,
,8f5d9204-d207-4ec4-9218-247165787333,,,,,,SQ5160996,Dimensions,1 yard (36x44),,,,,,,,,,,10,0,No,0,,,0.40625,12,8.5,0.25,,
61635ed25e382e2c01f36eda,8bdfc40e-9836-4e2b-a8c2-5511f26ab7de,PHYSICAL,fabric-shop,northcott-fabrics-santa-paws-by-deborah-edwards-24175-74-green-snowflakes,CLEARANCE - Northcott Fabrics - Santa Paws by Deborah Edwards - 24175-74 - Green Snowflakes,"<p class="""">CLEARANCE ITEMS: All clearance items are $7.00 / yard and only sold in whole yard increments. Get them while they last!!</p><p class=""""></p><p class="""">This listing is for one continuous cut of the fabric shown. It is 100% cotton and 43/44"" wide. <br><br>Please check our other listings for coordinating fabrics. <br><br>Payment: Payment can be made with Paypal, direct checkout or by credit card. Missouri residents will be charged applicable sales tax on any orders.<br><br>Shipping: We ship items daily (M-F). Shipping costs that are significantly over calculated through checkout will be refunded.<br><br>FOR UNITED STATES ORDERS :<br><br>USPS First Class Mail will be used for orders up to 2 yards of fabric. Orders including 2+ yards will be shipped USPS Priority Mail. <br><br>FOR INTERNATIONAL ORDERS :<br><br>USPS Priority International Mail Flat Rate Envelopes will be used for orders up to 10 yards or with a 4 pound maximum. Thereafter, USPS Priority International Mail Flat Rate Boxes or International Express mailing will be used. Generally, Priority Mail is received in 6-10 business days, Express in 3-5 business days.<br><br>First Class International Mail may be used whenever possible to keep shipping costs down for you. However, know that this service may take a while to receive. <br><br>If you desire to purchase a larger number of yards, please convo us so we can work together to keep your shipping costs as low as possible.<br><br>All duty/taxes that are added by your country are completely separate from Cotton Cuts and 100% the responsibility of the customer. Please know your country's duty/tax charges prior to purchase.<br><br>Refunds and Exchanges<br><br>Sales are final &amp; no refunds will be granted. This allows us to guarantee new, fresh off the bolt fabric from our cozy shop to your cozy home.</p>",SQ1372207,Dimensions,1 yard (36&quot;x44&quot;),,,,,,,,,,,7,0,No,3,/sale-fabric-700yard,"fabric, quilt, stash, designer fabric, high quality fabric, sewing fabric, new fabric, fabric by the yard, fabric cut to order, fabric from the bolt, modern, geometric",0.40625,12,8.5,0.25,Yes,https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1633902290785-HCL2398X7JIW14YAQMHS/https%3A%2F%2Fi.etsystatic.com%2F13829245%2Fr%2Fil%2Fe2809f%2F3349630378%2Fil_fullxfull.3349630378_6y6c.jpg
